Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2023-08-07,6.58,6.58,6.58,6.58
2023-08-08,6.58,6.58,6.58,6.58
2023-08-09,6.57,6.57,6.57,6.57
2023-08-10,6.56,6.56,6.56,6.56
2023-08-11,6.56,6.56,6.56,6.56
2023-08-14,6.55,6.55,6.55,6.55
2023-08-16,6.55,6.55,6.55,6.55
2023-08-17,6.54,6.54,6.54,6.54
2023-08-18,6.54,6.54,6.54,6.54
2023-08-21,6.54,6.54,6.54,6.54
2023-08-22,6.54,6.54,6.54,6.54
2023-08-23,6.54,6.54,6.54,6.54
2023-08-24,6.53,6.53,6.53,6.53
2023-08-25,6.52,6.52,6.52,6.52
2023-08-28,6.51,6.51,6.51,6.51
2023-08-29,6.5,6.5,6.5,6.5
2023-08-30,6.49,6.49,6.49,6.49
2023-08-31,6.48,6.48,6.48,6.48
2023-09-01,6.47,6.47,6.47,6.47
2023-09-04,6.45,6.45,6.45,6.45
2023-09-05,6.43,6.43,6.43,6.43
2023-09-06,6.4,6.4,6.4,6.4
2023-09-07,5.87,5.87,5.87,5.87
2023-09-08,5.95,5.95,5.95,5.95
2023-09-11,5.77,5.77,5.77,5.77
2023-09-12,5.73,5.73,5.73,5.73
2023-09-13,5.7,5.7,5.7,5.7
2023-09-14,5.67,5.67,5.67,5.67
2023-09-15,5.66,5.66,5.66,5.66
2023-09-18,5.66,5.66,5.66,5.66
2023-09-19,5.65,5.65,5.65,5.65
2023-09-20,5.66,5.66,5.66,5.66
2023-09-21,5.66,5.66,5.66,5.66
2023-09-22,5.65,5.65,5.65,5.65
2023-09-25,5.65,5.65,5.65,5.65
2023-09-26,5.65,5.65,5.65,5.65
2023-09-27,5.64,5.64,5.64,5.64
2023-09-28,5.64,5.64,5.64,5.64
2023-09-29,5.63,5.63,5.63,5.63
2023-10-02,5.61,5.61,5.61,5.61
2023-10-03,5.61,5.61,5.61,5.61
2023-10-04,5.6,5.6,5.6,5.6
2023-10-05,5.58,5.58,5.58,5.58
2023-10-06,5.58,5.58,5.58,5.58
2023-10-09,5.58,5.58,5.58,5.58
2023-10-10,5.58,5.58,5.58,5.58
2023-10-11,5.57,5.57,5.57,5.57
2023-10-12,5.57,5.57,5.57,5.57
2023-10-13,5.57,5.57,5.57,5.57
2023-10-16,5.58,5.58,5.58,5.58
2023-10-17,5.58,5.58,5.58,5.58
2023-10-18,5.58,5.58,5.58,5.58
2023-10-19,5.58,5.58,5.58,5.58
2023-10-20,5.58,5.58,5.58,5.58
2023-10-23,5.57,5.57,5.57,5.57
2023-10-24,5.57,5.57,5.57,5.57
2023-10-25,5.57,5.57,5.57,5.57
2023-10-26,5.57,5.57,5.57,5.57
2023-10-27,5.57,5.57,5.57,5.57
2023-10-30,5.56,5.56,5.56,5.56
2023-10-31,5.56,5.56,5.56,5.56
2023-11-02,5.55,5.55,5.55,5.55
2023-11-03,5.54,5.54,5.54,5.54
2023-11-06,5.54,5.54,5.54,5.54
2023-11-07,5.54,5.54,5.54,5.54
2023-11-08,5.55,5.55,5.55,5.55
2023-11-09,5.67,5.67,5.67,5.67
2023-11-10,5.75,5.75,5.75,5.75
2023-11-13,5.81,5.81,5.81,5.81
2023-11-14,5.77,5.77,5.77,5.77
2023-11-15,5.78,5.78,5.78,5.78
2023-11-16,5.78,5.78,5.78,5.78
2023-11-17,5.78,5.78,5.78,5.78
2023-11-20,5.79,5.79,5.79,5.79
2023-11-21,5.79,5.79,5.79,5.79
2023-11-22,5.8,5.8,5.8,5.8
2023-11-23,5.81,5.81,5.81,5.81
2023-11-24,5.82,5.82,5.82,5.82
2023-11-27,5.82,5.82,5.82,5.82
2023-11-28,5.82,5.82,5.82,5.82
2023-11-29,5.82,5.82,5.82,5.82
2023-11-30,5.83,5.83,5.83,5.83
2023-12-01,5.83,5.83,5.83,5.83
2023-12-04,5.82,5.82,5.82,5.82
2023-12-05,5.82,5.82,5.82,5.82
2023-12-06,5.82,5.82,5.82,5.82
2023-12-07,5.82,5.82,5.82,5.82
2023-12-08,5.82,5.82,5.82,5.82
2023-12-11,5.82,5.82,5.82,5.82
2023-12-12,5.82,5.82,5.82,5.82
2023-12-13,5.82,5.82,5.82,5.82
2023-12-14,5.84,5.84,5.84,5.84
2023-12-15,5.81,5.81,5.81,5.81
2023-12-18,5.81,5.81,5.81,5.81
2023-12-19,5.82,5.82,5.82,5.82
2023-12-20,5.82,5.82,5.82,5.82
2023-12-21,5.82,5.82,5.82,5.82
2023-12-22,5.82,5.82,5.82,5.82
2023-12-27,5.82,5.82,5.82,5.82
2023-12-28,5.82,5.82,5.82,5.82
2023-12-29,5.82,5.82,5.82,5.82
